Video URL,Title, Made with http://www.williamsportwebdeveloper.com/FavBackUp.aspx
https://www.youtube.com/watch?v=QIn1SxYYiYs,Curio ft. Lucy - Ten Feet (Daxten Remix)
https://www.youtube.com/watch?v=6okxuiiHx2w,Breakbot - Baby I'm Yours feat. Irfane (Official Video)
https://www.youtube.com/watch?v=0pQ3bF7IEEY,Ava Max - Sweet But Psycho (Morgan Page Remix)
https://www.youtube.com/watch?v=5FNCCy6jlX0,Dabin x Jai Wolf x D I V I N I T Y & OIÜ - New Flames With You [kyto edit]
https://www.youtube.com/watch?v=xUHIhsg2fKU,Elephante - Glass Mansion Open House
https://www.youtube.com/watch?v=AvG5VoD8eV4,Kiiara - L*** Is A Bad Word
https://www.youtube.com/watch?v=I-ZV-R9Niow,Tritonal - U Found Me
https://www.youtube.com/watch?v=9LdGsY4j8Kg,ODESZA - Loyal
https://www.youtube.com/watch?v=NemyalLSdLY,Krewella - Alive (Cash Cash x Kalkutta Remix)
https://www.youtube.com/watch?v=FDzN8SktFqw,Cazzette - Weapon (Vicetone Remix)
https://www.youtube.com/watch?v=_qNI0G_vBOs,Jonsi - Around Us (The Chainsmokers Remix)
https://www.youtube.com/watch?v=TAXSNZFosUs,Dillon Francis & Sultan + Ned Shepard + The Chain Gang Of 1974 - When We Were Young (Vicetone Remix)
https://www.youtube.com/watch?v=4D7TjlDiuYM,La Roux - Bulletproof (Midnight Kids Remix)
https://www.youtube.com/watch?v=j_sUhVXaYfo,Kredo - Freefall (Feat. Songdreamer)
https://www.youtube.com/watch?v=VDZHXX3tA4c,Bob Marley - Jammin (Kungs Remix)
https://www.youtube.com/watch?v=hwHjeQjY2eA,Dua Lipa - Want To (Lyrics)
https://www.youtube.com/watch?v=oEuVMSk9S7k,"Silk City, Dua Lipa - Electricity (Lyrics/Lyric Video) ft. Diplo, Mark Ronson"
https://www.youtube.com/watch?v=FgbW2JH-k_E,Illenium - Let You Go (ft. Ember Island) | Chill
https://www.youtube.com/watch?v=IBIEPQYH0QY,Yoe Mase - Falling
https://www.youtube.com/watch?v=FpQY90M-hww,Passenger - Let Her Go (Kygo Remix)
https://www.youtube.com/watch?v=LIfOiCFityA,Charlie Puth - The Way I Am (Slushii Remix)
https://www.youtube.com/watch?v=_XspQUK22-U,Diamond Eyes - Everything [NCS Release]
https://www.youtube.com/watch?v=OLwdMDJrR3I,100% AVICII Mashup. For Tim Bergling TRUE fans.
https://www.youtube.com/watch?v=59Q_lhgGANc,Jain - Makeba (Official Video)
https://www.youtube.com/watch?v=o7QMeZDrw-U,Alec Benjamin - If We Have Each Other [Official Lyric Video]
https://www.youtube.com/watch?v=Xe5msNd3zig,Galantis - Salvage (Up All Night) ft. Poo Bear
https://www.youtube.com/watch?v=BFKQIzh6iQU,Halsey - Now or Never (R3hab Remix)
https://www.youtube.com/watch?v=3a4mFXr4Zy4,Adrian Lux - Teenage Crime (Christofi Remix)
https://www.youtube.com/watch?v=CHCOfVRxghA,Kaskade - Nobody Like You
https://www.youtube.com/watch?v=69wP8sYL2OI,Take That - These Days (Syn Cole Remix)
https://www.youtube.com/watch?v=bfw5f4cnRcc,Archie - Kingdom (Club Mix) [Free]
https://www.youtube.com/watch?v=vJyR2QpHGvc,Jacob Tillberg - Ghosts
https://www.youtube.com/watch?v=hdMt_yUDpH8,Krewella - Somewhere To Run (Lost Kings Remix)
https://www.youtube.com/watch?v=9Zz5OEddnFY,Blinders ft. Charles - Always (3LAU Mix)
https://www.youtube.com/watch?v=J4uQNxGMLFQ,Gazzo - Long Way Home (ft. Allie Crystal)
https://www.youtube.com/watch?v=1jnA7keAlo4,OLWIK - Taking Over (feat. Alexa Lusader) [NCS Release]
https://www.youtube.com/watch?v=bFhsdYIukuA,Audien - Pharaohs (Audio) ft. Voyageur
https://www.youtube.com/watch?v=1eg11CtCgJw,Lauv - I Like Me Better (Feather Remix)
https://www.youtube.com/watch?v=SrR7MxD5ZWY,"Kygo, Imagine Dragons - Born To Be Yours (Audio)"
https://www.youtube.com/watch?v=8ASi8M2uqfs,Codeko - Just Got Something
https://www.youtube.com/watch?v=32UYBKXebPc,Adam Turley - Heartless
https://www.youtube.com/watch?v=GPVaYDzxljc,Steve Aoki - Pretender (ft. AJR & Lil Yachty)
https://www.youtube.com/watch?v=jB61QDy3WUw,Kanye West - Touch The Sky (Two Friends Remix)
https://www.youtube.com/watch?v=AgfkerUshcU,Khalid & Normani - Love Lies (Jimmie x Felix Palmqvist Remix)
https://www.youtube.com/watch?v=jeRGQKD6EwA,Lost Kings - When We Were Young (feat. Norma Jean Martine)
https://www.youtube.com/watch?v=mixDd443nos,Justin Caruso - More Than A Stranger (ft. Cappa & Ryan Hicari) [Lyric Video]
https://www.youtube.com/watch?v=Zekfj7JAGjA,Spektrem - Miles Above You [Bass Boosted]
https://www.youtube.com/watch?v=4MUgxD_0iVs,San Holo - Light (Beau Collins Remix)
https://www.youtube.com/watch?v=X-Mm75vKD94,Auvic - Synapse
https://www.youtube.com/watch?v=TBZq0SB22Yg,Great Good Fine OK - Youre The One For Me (option4 Remix)
https://www.youtube.com/watch?v=MLAORGaM-g4,Special Features - Save The Beat
https://www.youtube.com/watch?v=FqdieNH_B5g,RL Grime - I Wanna Know (ft. Daya)
https://www.youtube.com/watch?v=GcwAx4TOTxI,Kanye West - Good Life ft. T-Pain (DSTAR x Rick Wonder Remix)
https://www.youtube.com/watch?v=6jGAFNurSXk,Khalid - Young Dumb & Broke (Young Bombs Remix)
https://www.youtube.com/watch?v=DDAZBbumAT4,Lauv - I Like Me Better (NeonMeow Remix)
https://www.youtube.com/watch?v=JSoyhOsEFRI,Jake Lawrence - The One
https://www.youtube.com/watch?v=Exdjzcx6_6M,"Rudimental - These Days [AJR Remix] (ft. Jess Glynne, Macklemore & Dan Caplen)"
https://www.youtube.com/watch?v=oMj3K-Ov_ZY,Sundial - who cares!
https://www.youtube.com/watch?v=FDMxZWbmoIo,CIKI – Baby Crush
https://www.youtube.com/watch?v=NC8nYjhVsOE,Tritonal - Out My Mind ft. Riley Clemmons [Lyric Video]
https://www.youtube.com/watch?v=hFFYQ2z_1aE,Tritonal + Sj - Calabasas [Lyric Video]
https://www.youtube.com/watch?v=N8vq5hmkBEg,POWERS - Beat Of My Drum (Lyric Video)
https://www.youtube.com/watch?v=_r37VG6G7eQ,Illenium - Sleepwalker (feat. Joni Fatora)
https://www.youtube.com/watch?v=eg8NMtsrXZ8,Avenza - Loch Ness
https://www.youtube.com/watch?v=kLFYsTjW8hI,LIGHTS - We Were Here (DCF Remix) [Official HD Audio]
https://www.youtube.com/watch?v=ikBJt1E9ZIM,Skrillex - Summit (Anki Remix)
https://www.youtube.com/watch?v=cidyT6fu4Gc,Post Malone - I Fall Apart (Medasin Remix)
https://www.youtube.com/watch?v=Xb-XKrT4CrI,Prince Fox ft. Melody Noel - I don't Wanna Love You
https://www.youtube.com/watch?v=ioOdgUnwt6M,Alex Skrindo - Ease
https://www.youtube.com/watch?v=z3Srs_DhAT0,Lost Kings ft. Sabrina Carpenter - First Love (Tropix Remix)
https://www.youtube.com/watch?v=U46GMF6r4zY,Krewella - Be There
https://www.youtube.com/watch?v=VXxpIB0cEr0,Oh Wonder - Lose It (Mike Ocean Remix)
https://www.youtube.com/watch?v=nv45GebtX70,Rogue - Night After Night
https://www.youtube.com/watch?v=7p1y7HmKVDQ,Steve James - In My Head (feat. RKCB)
https://www.youtube.com/watch?v=2ZUIfIp1-Po,Demi Lovato - Sorry Not Sorry (Cabuizee Remix)
https://www.youtube.com/watch?v=vd1xC18qB3k,Phoebe Ryan - Mine (Win & Woo Remix)
https://www.youtube.com/watch?v=WfJfyvpXcjE,Vicetone vs. Popeska - The New Kings Ft. Luciana [Free]
https://www.youtube.com/watch?v=T0OXeA9M1As,Krewella - Live For The Night (Original Mix)
https://www.youtube.com/watch?v=TVmU745QWTM,Kid Arkade ft. Josh Franceschi - Not Alone
https://www.youtube.com/watch?v=k1eVdaDTPeM,Cash Cash - Surrender (Tritonal Remix)
https://www.youtube.com/watch?v=WmWVfgg0AC4,Elephante ft. Brooke Forman - Temporary Love [Premiere - Free]
https://www.youtube.com/watch?v=YRhvlmHca8Q,MØ - Say You'll Be There (Absence Remix) [Free]
https://www.youtube.com/watch?v=84znrPmOePc,Lewis Capaldi - Bruises (Audio)
https://www.youtube.com/watch?v=vdrFVNbaNvI,Mako - Breathe [Official Lyric Video]
https://www.youtube.com/watch?v=Odum0r9gxA8,Axwell ? Ingrosso - Dreamer [Lyric Video]
https://www.youtube.com/watch?v=L48dhwB852c,Gintama. Porori-hen Opening Full?BLUE ENCOUNT - VS?
https://www.youtube.com/watch?v=Unw_45QBxvs,Virtual Self - Particle Arts
https://www.youtube.com/watch?v=quhvZ6KG02M,?Chill?Ark Patrol - Tokyo (Subranger Remix)
https://www.youtube.com/watch?v=wYzDJ1ySRJI,Sad Puppy - We Were Young
https://www.youtube.com/watch?v=TmM60ujBn10,IZECOLD - Swiggity
https://www.youtube.com/watch?v=hmY8JtNuUFc,Jacob Lee - I Just Know (New Immunity Remix)
https://www.youtube.com/watch?v=HE4wqHOTOxo,3LAU ft. Bright Lights - How You Love Me (Arston Remix)
https://www.youtube.com/watch?v=yRs9nevwmbs,Starlyte & Jim Yosef - Draconis
https://www.youtube.com/watch?v=YvaqqiTLdvs,Martin Garrix & Matisse & Sadko - Forever
https://www.youtube.com/watch?v=FVpG-RtZFE0,EXGF - We Are The Hearts
https://www.youtube.com/watch?v=GdeH_FbO-co,Written By Wolves - Timebombs & Hurricanes (Official Music Video)
https://www.youtube.com/watch?v=jqfZalC-AfA,Shaun Frank - Upsidedown (Justin Caruso Remix)
https://www.youtube.com/watch?v=RMxsaTWOVhw,Coldplay - A Sky Full of Stars (BCX & PYT Edit)
https://www.youtube.com/watch?v=59wj--kHHFE,Evalyn - Cherry Lambo
https://www.youtube.com/watch?v=lX44CAz-JhU,"SIAMÉS ""The Wolf"" [Official Animated Music Video]"
https://www.youtube.com/watch?v=GvlhnlgByUk,Different Heaven - Safe and Sound
https://www.youtube.com/watch?v=otD-XbAhMbU,RedMoon & Meron Ryan - Heavyweight [NCS Release]
https://www.youtube.com/watch?v=BRn9uwO2MnE,Puppet - Scribble ft. The Eden Project (Extended Mix)
https://www.youtube.com/watch?v=F_AbM9ZxtjE,The Eden Project - Better Together
https://www.youtube.com/watch?v=G4VAdWJXyFk,Tuxedo - Do It
https://www.youtube.com/watch?v=_ucrZc3ARzM,Tchami - World To Me (ft. Luke James)
https://www.youtube.com/watch?v=YulI-cPaf34,RetroVision - Here We Go
https://www.youtube.com/watch?v=gUXAMivosHA,NEFFEX - Best of Me
https://www.youtube.com/watch?v=YrvlVLLabro,Mako - Beam (Original) [Free]
https://www.youtube.com/watch?v=3ee_caX5R90,WALK THE MOON - Shut Up And Dance With Me (The White Panda Remix) [Premiere]
https://www.youtube.com/watch?v=fU8qg5nP2h0,Martin Garrix & Troye Sivan - There For You (BigNSmall X Zak Remix)
https://www.youtube.com/watch?v=wuCK-oiE3rM,PETIT BISCUIT - Sunset Lover
https://www.youtube.com/watch?v=mdaCDsN1FJ0,[Electro] Nitro Fun - Cheat Codes [Monstercat Release]
https://www.youtube.com/watch?v=i2r3U2hwY_U,The Chainsmokers - Honest (Morello Twins Remix)
https://www.youtube.com/watch?v=XpaJGU33fPE,The Chainsmokers - Young (Owen Norton Remix)
https://www.youtube.com/watch?v=TA8OYRvysic,Kygo & Ellie Goulding - First Time (Gryffin Remix)
https://www.youtube.com/watch?v=r3X_i627ELQ,Here Comes The Hotstepper - Evian remix by Yuksek (FULL VERSION)
https://www.youtube.com/watch?v=vbqqfqhW7IQ,Passion Pit - Sleepyhead (Two Friends Remix)
https://www.youtube.com/watch?v=cj6G4Extnmo,"Gryffin, Illenium ft. Daya - Feel Good (Crankdat Remx)"
https://www.youtube.com/watch?v=28GpKacWLWI,Abstract - Neverland (ft. Ruth B) (Prod. Blulake)
https://www.youtube.com/watch?v=80AlC3LaPqQ,Flume - Say It (feat. Tove Lo) (Illenium Remix)
https://www.youtube.com/watch?v=ZHHyB7tiE2U,Two Friends - Emily ft. James Delaney
https://www.youtube.com/watch?v=ZHHyB7tiE2U,Two Friends - Emily ft. James Delaney
https://www.youtube.com/watch?v=p6PuTFmn_ds,"KALEO ""Hot Blood"" [Official Audio]"
https://www.youtube.com/watch?v=6xTr5S88pk8,Valesco - Stay With Me
https://www.youtube.com/watch?v=6FNHe3kf8_s,Different Heaven - Nekozilla [NCS Release]
https://www.youtube.com/watch?v=-AfjBifqK_E,Gryffin & Illenium ft. Daya - Feel Good [Official Lyric Video]
https://www.youtube.com/watch?v=DqlSCFV3A4Y,Cash Cash & ROZES - Matches
https://www.youtube.com/watch?v=rbDBkehZi_4,Private video
https://www.youtube.com/watch?v=jDvPGJX-HbE,Galantis - Rich Boy (Official Lyric Video)
https://www.youtube.com/watch?v=FhI4a0RzOWc,Playheart & James Roche vs. Nightro - Lost Tonight (ft. Catze)
https://www.youtube.com/watch?v=tYT0DvwdyXQ,Said The Sky ft. Diamond Eyes - Mountains [Premiere - Free]
https://www.youtube.com/watch?v=phqdGrovHWs,David Bulla ft. Aloma Steele - Universe (Radio Edit)
https://www.youtube.com/watch?v=8M6-rZ_2X68,Diamond Eyes - Hold on
https://www.youtube.com/watch?v=clBpQsgfYsw,The Chainsmokers - Paris (RetroVision Remix)
https://www.youtube.com/watch?v=LuO44UYn-dc,Zara Larsson - Uncover (Jarleen & Sebros Bootleg)
https://www.youtube.com/watch?v=gd6W4qB_yr4,Illenium - Fractures ft. Nevve
https://www.youtube.com/watch?v=WXrdYwG17PE,Parov Stelar - Catgroove (Official Audio)
https://www.youtube.com/watch?v=at3FPJaAwoY,Mat Zo & Porter Robinson - Easy (Official Video)
https://www.youtube.com/watch?v=HobnTVYeRvY,Felix Cartal - Drifting Away (ft. Ofelia K)
https://www.youtube.com/watch?v=jfSc58Jk4zg,Smallpools - Dreaming (The Chainsmokers Remix)
https://www.youtube.com/watch?v=2AslJmdhSro,Jocelyn Alice - Feels Right (Galloway Remix)
https://www.youtube.com/watch?v=YEimHvGTlYA,Initpatch - This is Home (Thimlife Remix)
https://www.youtube.com/watch?v=NY4wZEW4BJc,DOMENICO - Real Good Thing (Rvmor Remix)
https://www.youtube.com/watch?v=2MgcFbcLtJo,Debris & Clarx - Waters
https://www.youtube.com/watch?v=DAsTzay5Tdc,Kharfi - Lying (feat. Kinck)
https://www.youtube.com/watch?v=2qrwxcmJiag,Dicebox - Eternalist
https://www.youtube.com/watch?v=xGnSTo9bygQ,3LAU & Said The Sky - Fire (ft. NÉONHÈART)
https://www.youtube.com/watch?v=laasoy84YLY,Tourist - Your Girl
https://www.youtube.com/watch?v=Tdl__VvpLyw,Lost Kings - Phone Down ft. Emily Warren (Justice Skolnik Remix)
https://www.youtube.com/watch?v=_C1dfBeo374,Catas & Kasger - Blueshift [NCS Release]
https://www.youtube.com/watch?v=2DGxm1csQQM,Levianth & Axol - Remember (feat. The Tech Thieves) [NCS Release]
https://www.youtube.com/watch?v=wYzDJ1ySRJI,Sad Puppy - We Were Young
https://www.youtube.com/watch?v=JRo4TtY8DRs,it's different & Helen - Tell Me
https://www.youtube.com/watch?v=kDfA3Vmsng8,Mako - Ghosts (Exit Friendzone Remix)
https://www.youtube.com/watch?v=BH0e6jDrSkw,Martin Garrix - Sun Is Never Going Down (feat. Dawn Golden)
https://www.youtube.com/watch?v=bIMyB89hpp4,Cash Cash & Digital Farm Animals – Millionaire feat. Nelly (Cash Cash Remix)
https://www.youtube.com/watch?v=kxQDryiGoC0,AL'sic (ft.Grant Genske) - San Francisco
https://www.youtube.com/watch?v=1N0n5oey1i0,?Trap?T-Mass - Drink Over You (ft. Y.A.S)
https://www.youtube.com/watch?v=AEljOtU2FS0,Hotel Garuda - Fixed On You (ft. Violet Days)
https://www.youtube.com/watch?v=-FiM2ULBl7k,Klave - Sparkles
https://www.youtube.com/watch?v=-gDRKIwwen0,Bryce Fox - Burn Fast (TELYKast Remix)
https://www.youtube.com/watch?v=yYYLymYeXv0,Two Friends ft. Breach The Summit - Long Way Home (T-Mass Remix)
https://www.youtube.com/watch?v=vyimNxGZ--Y,Pegboard Nerds ft. Jonny Rose - Downhearted (Ryos Remix) [Premiere]
https://www.youtube.com/watch?v=M99E8pgT3N4,Veorra - Sinner
https://www.youtube.com/watch?v=s-fOa2fpUjU,ROZES - Fragile (AVNU Remix)
https://www.youtube.com/watch?v=aF7dTRr3bUA,Lennart Schroot - Verano
https://www.youtube.com/watch?v=d3-luuNI2gY,MADSHOW - Black Pearl
https://www.youtube.com/watch?v=s2MGamFkCUI,The Chainsmokers - New York City
https://www.youtube.com/watch?v=tACgAWL6ilM,Krewella - Somewhere To Run (Lost Kings Remix)
https://www.youtube.com/watch?v=m4CCObp9zrc,JJD - Skyhigh | AirwaveMusic Release
https://www.youtube.com/watch?v=n8aFHU04jmY,Calvin Harris ft John Newman - Blame (Mezeh Remix)
https://www.youtube.com/watch?v=eyLml-zzXzw,Tobu - Colors
https://www.youtube.com/watch?v=s9nLK5LEEMY,Flatdisk - Systematic Overdose ft. C. Todd Nielsen
https://www.youtube.com/watch?v=DwyABA9OiHY,Echosmith - Cool Kids (Gazzo & Two Friends Remix) [Premiere]
https://www.youtube.com/watch?v=WpPPc7uZDi4,Project 46 - Cold Hearts (David Bulla & MICHELE F?SCI?NO Remix)
https://www.youtube.com/watch?v=7zjp1Z5x_2k,Steerner - Sparks ft. Corey Saxon
https://www.youtube.com/watch?v=uCumZPq5NH8,Anna Graceman - Words (Jacoo Remix)
https://www.youtube.com/watch?v=oX2Cx7OuhRw,Stryv & Noia - Saturn [Exclusive]
https://www.youtube.com/watch?v=Zg6tFYIBvIo,Vicetone - United We Dance
https://www.youtube.com/watch?v=oGMvbUbq1CE,Steerner & Martell - Sky (Radio Edit)
https://www.youtube.com/watch?v=jmfDFbYaMgw,The Two Friends ft. Jeff Sontag & I Am Lightyear - Brighter
https://www.youtube.com/watch?v=97pWV_vE74k,David Bulla & Swede Dreams - Galactica
https://www.youtube.com/watch?v=a41bERTFBUI,Metallica - Ecstasy Of Gold
https://www.youtube.com/watch?v=j_z8IFKGvq4,Jetta - Take It Easy (Matstubs Remix)
https://www.youtube.com/watch?v=szj59j0hz_4,Galantis - Runaway (U & I) [Premiere]
https://www.youtube.com/watch?v=KeFLodGuivs,Starviuz & Tonymar - Starlight
https://www.youtube.com/watch?v=v1chVxpFhk0,Tritonal - Anchor (Lush & Simon Remix)
https://www.youtube.com/watch?v=CmbouMZ5zEo,Two Friends ft. Breach The Summit - Long Way Home [Premiere - Free]
https://www.youtube.com/watch?v=RydfhDV37l8,Charli XCX - Break The Rules (Sava & Razz Remix) | HQ + FULL LENGTH
https://www.youtube.com/watch?v=nedAfpJV53w,Maroon 5 - Animals (Gryffin Remix)
https://www.youtube.com/watch?v=xoUVtthd7gY,Bastille - Pompeii (Audien Remix) [Premiere]
https://www.youtube.com/watch?v=31z-bhmCi_k,Ellie Goulding - Love Me Like You Do (ATB Remix)
https://www.youtube.com/watch?v=2y43WsXJTyo,"G-Eazy & Bebe Rexha - Me, Myself & I (Lost Kings Remix)"
https://www.youtube.com/watch?v=4obHo_zYpgQ,Clean Bandit - Rather Be (Lash Remix)
https://www.youtube.com/watch?v=WoCfFoQeWoU,Max Elto - Shadow of the Sun (Mako Remix)
https://www.youtube.com/watch?v=KlZZ1aVfVUE,Veorra - Secrets
https://www.youtube.com/watch?v=dui_EtG_5z4,Pepskii - Rise
https://www.youtube.com/watch?v=CO_E_IXU6As,Tobu & Alex Skrindo - Smile
https://www.youtube.com/watch?v=MsO2W9RnGZU,Dirty Palm - Alone
https://www.youtube.com/watch?v=CW56soql2N0,OneRepublic - I Lived (Arty Remix)
https://www.youtube.com/watch?v=tjg3-Wla3PU,Illenium - Reverie (feat. King Deco)
https://www.youtube.com/watch?v=qwv6E820PWk,BRKLYN ft. Mariah McManus - Can't Get Enough
https://www.youtube.com/watch?v=7Iqgcfwl8WE,Coldplay - Adventure Of A Lifetime (Audien Remix) [Exclusive]
https://www.youtube.com/watch?v=Cxliw92yHzs,Cash Cash ft. Bebe Rexha - Take Me Home (The Chainsmokers Remix)
https://www.youtube.com/watch?v=bqKrLTsmDG4,The Weeknd - Earned It (Steve James X Jasmine Thompson Cover) [Premiere]
https://www.youtube.com/watch?v=Yrr9pcF94_0,Hinkik - Outbreaker
https://www.youtube.com/watch?v=a52Ul2AM92c,Galantis - No Money
https://www.youtube.com/watch?v=t10s26GsWvY,Galantis - Gold Dust (Lyric Video)
https://www.youtube.com/watch?v=0o6Ld-UK6Ao,Maduk - Got Me Thinking (ft. Veela)
https://www.youtube.com/watch?v=kfk9NRbPr9s,Lost Kings - You ft. Katelyn Tarver (Evan Berg Remix)
https://www.youtube.com/watch?v=P3dpZIBL4DY,Elephante - Closer ft. Bishøp [Premiere]
https://www.youtube.com/watch?v=Cp4wj80ux64,Dada Life - One Last Night On Earth (Young Bombs Remix)
https://www.youtube.com/watch?v=CT5yxTMh4iQ,Skrux - You & Me [Premiere]
https://www.youtube.com/watch?v=pSV9hzk4ykw,ODESZA - Always This Late (Illenium Remix) [Free]
https://www.youtube.com/watch?v=2Rxa4pNAnMY,The Griswolds - Live This Nightmare (NGHTMRE Remix) [Free]
https://www.youtube.com/watch?v=HRAkjXqrxv8,Bag Raiders - Shooting Stars (Elephante Cover) [Premiere]
https://www.youtube.com/watch?v=9aASYnOvsoU,"KDrew, Rico & Miella - Let Me Go [Free]"
https://www.youtube.com/watch?v=ZtDVphGVtmg,Moiez vs Daphne & Project 46 - Crime (3LAU Mix) [Free]
https://www.youtube.com/watch?v=IDbkRMOBaPw,Morgan Page vs. Nima Nesta - Derby Fight (Morgan Page Bootleg Mix)
https://www.youtube.com/watch?v=M4mJbtyXDKU,Suspect 44 - Headlights [Premiere]
https://www.youtube.com/watch?v=oQBiPwklN_Q,Foxes - Better Love (Official Video)
https://www.youtube.com/watch?v=Zz40nWrvq2o,Zara Larsson & MNEK - Never Forget You (Slushii Remix)
https://www.youtube.com/watch?v=Lq6n7Hlgjw4,Pierce Fulton - Borrowed Lives (feat. NVDES)
https://www.youtube.com/watch?v=9dwE61e2gfQ,Gazzo ft. Y LUV - Never Touch The Ground [Free]
https://www.youtube.com/watch?v=iNuNKs6_hmE,Vicetone - Heartbeat (Cash Cash Remix)
https://www.youtube.com/watch?v=b-s1CQLo0ds,Whethan - Can't Hide (feat. Ashe)
https://www.youtube.com/watch?v=Ru2lbnZ3JUc,Manse ft. Cornelia Jakobs - We Come Alive
https://www.youtube.com/watch?v=rZIgY5f70ow,OVERWERK - 12:30 [Free]
https://www.youtube.com/watch?v=JpRuttkQSbY,Tritonal ft. Jonathan Mendelsohn - Satellite
https://www.youtube.com/watch?v=x-4O0y3rDW4,The Chainsmokers vs. Tove Lo - Habits [Free]
https://www.youtube.com/watch?v=UdiRIb0NDqQ,ODESZA - Say My Name (Luke Shay Remix)
https://www.youtube.com/watch?v=Q1DvVzKXktY,Uppermost - Beautiful Light
https://www.youtube.com/watch?v=6YnuuSLncsA,MAGIC! - Rude (Zedd Remix)
